cell_count,cell_mass
4,1.69853664222105
6,1.89940715716193
5,0.960677987877595
8,1.59342631911553
1,1.65853408754735
3,1.18711062669154
7,0.564531013166779
2,1.4661467962275
3,1.30549416193063
1,1.71881489163209
5,0.0340885296622703
8,1.51890226850235
9,1.33498694064793
4,0.209481304608975
0,1.35544827550438
0,1.75165268813803
3,1.60338236140245
3,0.0544431759298049
3,0.0368577991783888
2,0.0856037503507006
5,0.331170222876207
2,0.888880775258355
5,0.989434086247084
1,0.242860943192086
8,0.899067035829214
3,0.858624178850383
1,0.866494197801917
5,1.91302933120775
1,0.83568583700605
9,1.40484703164773
4,1.27188773745293
2,1.08825755775359
8,1.71332348404141
4,1.41850350956363
7,0.424367000080816
3,1.88983872667413
1,0.969782658372904
1,0.177349866450461
2,0.595128889472749
4,0.0454944782170907
0,1.78950945510972
5,1.64460034977859
9,1.39524988475966
8,0.435902073251038
1,1.66864806398221
4,1.604221127743
4,1.65068285756311
9,1.51782999724049
4,0.615889236617782
0,0.859620807161378
4,0.658982437876511
6,0.960014197956777
6,0.534708801440293
7,0.937510715768445
4,0.523432386351485
5,0.477560304793324
5,1.24844864953703
9,1.37151945399657
3,0.755423222088918
2,0.353776500725083
0,1.57246685799792
5,0.0165684367607201
7,0.230758458483386
7,1.61399132461007
0,1.36536289954808
7,0.479702551606904
9,1.27087792347692
1,1.25915477343796
6,1.5306916295228
2,0.30602473407333
2,0.0281088659670711
1,1.51311287773452
3,1.02688585223019
5,1.55546123653439
2,1.95212223052612
6,1.2205828797168
0,1.65608955950294
2,0.248338893171558
0,1.29059926620247
3,1.81545990324368
4,0.20445430381431
9,1.4616820371997
5,1.95784014368329
8,0.492298504101251
4,0.144222838405623
7,1.78576813209139
3,1.58082547112407
3,0.591377906311014
6,1.08003274960445
7,0.86067335580507
2,0.0345028443422647
2,0.267504298252754
3,0.296025046285254
4,0.032815409839533
2,0.333511194835189
1,1.78974818568199
1,0.998855095821831
5,0.947742087276532
2,0.208150222063135
6,0.575172584771725
3,1.79054630212046
0,1.29639651081357
4,0.46654651894539
8,0.569458963614637
4,1.92813996641344
5,0.127399896796513
2,0.105966334280542
2,1.73055183316141
8,1.04545223156244
0,1.84521908492093
0,1.04726957206021
7,0.242462380436464
2,0.524170122353439
0,1.58151322071511
3,0.00307213608318574
4,0.189687192062702
0,1.12840204365943
0,0.788654430670968
4,0.130458567817909
0,0.912053932860519
2,0.26459923352329
6,1.62647921900567
5,1.70780144385425
6,0.881790065617203
6,0.780148723525996
5,1.44825640341651
7,0.702594429116042
8,0.290167146031823
7,1.38272084918931
2,0.0174261820583726
1,0.930227420260304
6,1.33496049294945
3,1.41003305064981
3,1.24619742401233
4,0.380883417269626
2,0.134457658573267
0,1.12428182648694
6,0.802926400118939
2,0.30387626649061
9,1.83876071304025
2,0.517244413270263
6,1.12346631480542
9,1.43458162268371
4,0.265208664473709
0,0.525215387123272
4,0.733234101316535
9,0.501083200099451
2,0.306893074096596
8,0.84975986687921
1,0.390991165019102
0,0.797363839949185
5,0.643632490487598
7,1.76025076152769
2,0.486406965873394
6,1.73721401055214
8,1.98162799188012
2,1.0212999484601
5,0.434305329543681
3,1.0134648159209
2,1.14387212514126
2,1.58845689920171
0,0.865057226673261
4,0.21805223273954
8,1.58236880487873
9,1.17515573053395
0,1.68679195767585
5,0.785822836582466
8,1.64959418710768
3,0.277333540971081
3,0.137339368060855
6,1.99427958018811
6,1.47078770746979
8,1.14921347245072
8,0.177027796477558
7,0.0256185042791155
4,1.41328173243128
2,0.447108024473818
3,1.76315971266625
3,0.974671618069835
9,1.95366194283295
5,0.233356190488374
0,0.20884232279325
5,0.668155971760003
7,0.892101576501551
5,1.64284285606949
6,0.453461890785704
6,1.86278323589954
8,0.91059354595402
6,0.877929395939191
2,0.57813608161087
4,1.98238633711933
1,0.286442023369689
9,1.14471289429102
8,1.2410541219828
7,1.20627511116037
5,1.94314999596362
1,1.3010184570686
5,0.74313916812797
0,1.00087740272324
3,0.947920405747332
3,0.0982753555748031
0,0.157638812976721
9,0.413089181488887
3,1.42169322139662
3,1.07991815408688
6,0.549127335450206
7,0.514400443301723
9,0.509075099373737
2,1.64420032531219
2,0.560761221014318
2,1.29238137337024
1,0.493872561722003
1,1.34652964228137
0,1.44706741741256
5,1.08413081433816
8,0.507687527922768
6,0.604745829293852
4,1.25525662547688
4,0.24616634624366
5,1.23334557154837
5,1.237354132923
8,0.0442144726608947
1,0.321336246710893
5,0.463820177346384
2,1.48993368702472
0,0.346886987028125
4,0.762445631326384
1,1.63552322966769
9,1.00246475171413
0,1.08972972775331
2,1.84220360491527
1,1.9748231381992
2,1.69307981184362
0,1.10050422283844
1,0.990199245507922
1,0.962762073130702
7,0.991414941377665
8,0.415109876736584
4,0.0944419154405789
6,1.23702165867995
0,0.348683981852924
2,0.925371837301819
6,0.120484326090889
5,1.72698573150066
6,0.647779001224683
6,1.49885073327406
6,1.58466217926921
0,0.397085589541628
0,0.389322539041435
4,1.158272120244
8,1.78142028524606
4,1.65782628751259
7,1.73883604478968
0,1.15973875166836
8,0.508567195156853
2,0.779228027807189
7,1.42676417409757
5,1.0812228289811
6,0.820385290691808
9,0.989912520623725
5,0.447129491924834
9,1.24973736016533
9,0.386861322627804
9,1.99541675392325
7,1.29578066025664
4,0.0215894198145668
8,1.10295467223178
6,1.83332559877696
7,0.651375462138735
7,1.99611957836715
8,1.82145302967236
7,1.32478623526394
7,1.61548306355974
2,0.0477231620101832
3,1.89883736423163
4,1.37601034314186
7,0.804622110819734
7,0.299406156083292
8,1.53475999158563
6,0.349939285474801
5,0.394050348267914
3,0.109899318828201
1,0.0517184660079509
9,1.31735939035069
4,1.51502181287623
0,0.882384690866985
9,0.449213546909957
2,1.57626262194303
1,0.7371418507477
5,1.60282332291958
7,0.64936128149245
2,1.07349577363278
6,0.624866444908486
7,0.824485329363721
3,1.51512188395258
4,0.433391438533269
7,1.70822698097128
6,1.93054373372837
9,0.330612702449138
8,0.113866590947782
3,1.14912548854441
4,0.613508801261666
6,0.96922062242833
4,0.216102845136124
2,0.0427768300486621
6,1.10030754380874
0,1.64595561132112
3,1.03023933760367
8,0.419489707993106
7,0.337471157935202
7,1.80238068420551
5,0.605466845261616
6,1.63347956241736
9,1.25212693645252
4,0.43016764169101
4,0.533765469460639
8,0.371923537166754
2,1.49500952963485
4,0.914254320279814
1,1.04331723835474
1,1.7757445386498
6,1.56567360906195
4,1.72936961181898
4,1.07567650781743
4,0.884970135467579
3,1.3948042264184
6,0.742793888199513
8,1.08882051850148
9,1.07923809908295
3,0.347173521456855
6,1.32109793290547
5,1.87008405051664
4,1.64421533590379
8,0.648338662762353
8,0.326629144291686
2,1.5971193330349
6,0.229427459756577
5,1.15182659502692
3,0.118129917009794
6,1.18606505551658
4,0.70342951766375
3,1.39289468684834
7,1.45193366587718
0,1.00715824449768
7,1.32407023120861
0,0.380593725191706
7,1.74910073529421
4,1.96900656957599
1,0.0376592348505087
1,0.399299134686263
7,1.16621950788713
4,0.972050968544581
9,0.70435945908742
9,1.88681151992027
1,1.15663602769218
2,1.78323679174447
8,0.226966473845284
7,1.99690125230555
4,0.409019245956568
7,0.574335028684854
3,1.58702668342135
0,0.127987899411464
8,0.357519140633531
3,0.659128613611278
6,1.12763213698176
8,0.10217845118706
8,1.40290122777359
2,0.0835708491893349
1,0.864725731715898
1,0.373741778719119
5,0.157749738617684
1,1.95636121740395
2,0.33222135777223
0,0.476422593219403
4,0.0565220443795072
5,0.0962757291720601
8,1.66738364504063
3,1.36897318222047
1,0.243792262973167
5,1.24851400975534
2,1.27125264996255
9,1.93905988332772
5,1.24995791132094
1,1.24438196292351
7,1.51414636779304
9,1.86577787290596
0,1.95311601597495
7,0.446510855316422
7,0.288433790806883
7,1.47768599655371
7,1.21224926561688
0,1.70970999761937
2,0.686749561078264
1,0.515092090012083
8,1.0121707259734
4,1.13832999260087
8,0.272108216896704
3,0.275807069742962
2,0.371571340771192
8,0.532796612257509
6,1.58761920621042
7,0.766175376608118
0,1.01833645301794
8,1.38676450279856
1,1.53803581536656
4,1.6020509445118
4,0.71930722646383
1,1.71363546313422
2,0.319921972844713
9,1.27057379543342
3,0.16452106096061
1,0.353856666644037
9,0.239296230598956
2,0.850633955956732
1,0.523646475059747
8,0.566820385664152
7,1.57267998045901
7,0.994062776674546
8,1.77865257662658
8,1.12414740078344
4,0.897940391161451
7,0.340880542686619
2,0.442750575227081
1,1.84808628160883
3,0.892487466750894
8,0.88355929771604
1,0.135568486124076
7,0.93093528641897
6,1.9900264833076
1,0.966313774216135
5,0.507351767973673
1,1.29517848337776
9,0.584092730928256
1,1.17391071523256
1,1.34682302565632
7,0.202056885325376
1,1.47041203569174
8,1.24646006955135
9,1.89701955993521
9,0.897679452736713
3,0.684611799979867
4,1.45706190143575
3,0.388602834375856
5,1.65787937662465
2,0.657133793298683
9,1.64507883584363
5,1.16185257824224
7,0.395647447740495
4,1.36949438572372
2,0.106590129019036
3,1.32236203938833
6,1.6113151147083
4,1.94461704694881
8,0.159159798249211
8,1.02883640957476
8,1.6767716993004
5,0.0641200398393534
2,0.0765687264858599
7,1.98290218318948
2,1.92886424759816
0,0.121035968941187
2,0.930291245659018
3,1.17531118270723
0,0.981398767317365
7,1.58944093090922
0,1.56461664781189
3,1.08448409898415
6,1.09964877138829
0,0.602795616072973
2,1.26902741159733
6,0.66709794693957
0,1.30401637000219
0,1.30511626661993
0,0.982573423526517
5,1.55456228812903
0,1.68854170743774
4,1.58836891436408
4,1.29716598302925
8,0.40827739304317
0,0.0529318605796117
3,0.662466884899171
9,0.272024292625498
3,1.89215752803355
2,1.44307420144001
2,0.206353757626542
1,0.128057824507383
5,1.59473926415422
9,1.21745230919563
6,0.27818124893968
3,0.407348779219831
8,0.291898729415563
2,1.3872912974969
3,1.12610185059072
2,1.86676994565258
7,0.768565143816436
1,0.653887439823657
0,1.20358265945855
2,0.279793799519443
4,0.33105850700804
4,0.207278350930325
9,1.51333633880752
4,0.947832318929877
1,0.497216339920283
8,1.59608542434689
0,0.191328364513502
7,0.556962282656209
4,1.05134224195561
6,0.428903177580285
2,1.54043591746149
0,1.35780781337889
0,1.36955147160662
9,0.824051595676714
3,0.812017650721603
8,1.15146917903399
1,0.960665336326074
6,0.213752226537909
0,1.29537199171976
7,1.69026148956747
1,0.665249117959872
0,0.774166175524782
4,0.213324165536707
1,1.90671217390649
2,0.973853535938009
3,0.806294298640589
7,1.54124454340955
8,0.00736997323453891
4,1.33725581380411
3,1.06376853169118
0,0.878964552599455
6,1.91914571724792
1,0.0305328015380226
0,0.855048698771302
9,0.508920095632281
0,0.195131120362846
2,1.35568756626718
4,0.367973069831716
1,0.901926525357145
6,1.68477374440281
4,0.215431047238145
1,0.480693103503759
0,1.32024508357059
0,0.105535266038745
7,1.21481791707446
6,1.45036013585066
4,0.215305602278237
1,0.202450828721025
7,1.2529849737198
5,1.5068243446326
0,1.65280512564481
3,1.33262371287338
6,1.94028986847973
0,0.833719311670269
8,0.512714375049208
2,1.32205843567944
1,0.294334996628731
4,0.2019106411384
4,0.993927710221115
0,0.503614576302289
2,1.01697093481988
8,0.707550958128437
4,0.106152043261636
8,0.173138669772604
5,0.388079137722067
3,0.901594128413868
6,0.860041932603364
9,0.0674519343615751
2,1.34149406586843
4,1.30615544519674
3,1.34711471123021
4,1.50944940257326
8,0.147702245110507
8,1.28331375600924
2,0.416242908414566
1,1.68920638164934
8,0.0275470116303987
0,0.983546003225979
6,0.158919808528814
9,1.47183582441501
3,0.553711524956725
7,1.41994076008906
8,0.669704023129169
8,1.20577335879476
7,1.66050650536106
5,1.0868753814543
6,0.624156680248751
6,1.78840906349402
2,0.303393668170736
3,1.50373727060097
3,1.46053390692013
6,0.795586503946961
7,0.727462747007358
9,0.868101146942052
0,1.52304393775903
8,0.438670728094257
3,0.581761446121038
0,0.509638369786385
8,1.36477267479746
7,1.29713578070381
1,0.28029232671498
1,1.6976085373655
7,0.445466512090278
8,1.29911035126965
3,1.79612065283401
7,1.70186121282254
2,0.907920722341128
8,0.726258181373709
9,0.568919401880782
9,1.72533731661985
4,1.89452162985435
4,1.83271711777557
5,1.40710162716317
8,0.260416235896021
9,0.219718521563205
2,1.6434030968898
7,0.0809838823419921
6,0.0645533837678625
3,0.421926040398854
5,0.249614974134422
1,1.24983818607863
7,0.882826175951784
4,1.77515182121431
9,0.779249719706946
2,0.380300579769677
6,1.5824097136885
5,1.56585337434237
9,0.736563665669674
6,1.46436243386211
8,0.627930904565347
4,0.609544677943711
1,1.28219028622014
0,0.0240133241862121
3,1.78354612448418
8,1.92337689777993
3,0.060007610386241
6,1.38030542776934
8,0.604666198419717
6,0.556966094559508
5,0.666203805090023
4,1.88797376020251
1,1.13447203819383
1,0.743183460432656
0,1.59844370353894
5,0.761262356192461
7,0.48726363828744
8,0.399750490859035
4,0.299401336023305
2,1.98628018935503
0,0.493573434415075
7,0.197299259340996
3,1.30344189810727
8,1.1975017242122
7,0.23087894368492
3,1.10478413528986
7,0.877847171331685
8,1.14590780117824
0,1.73315648954974
2,0.428905033240516
5,1.98133770701538
1,0.663547879393933
2,0.139622907219279
4,0.251218710677334
4,1.33623467028897
2,0.210590150771006
1,0.559572931639651
1,0.290154813458284
1,0.572270703302822
3,1.79721577688922
4,0.904319684907943
8,0.821434919173566
2,1.96720255863257
5,0.213256408559744
9,0.080533066801975
6,0.014719464357346
8,1.67580584421559
5,0.926578245091521
8,0.433831687287349
6,0.00335192494250458
0,1.71736436650034
3,1.1092306655409
3,1.57973494547407
5,0.383568897556313
2,1.02031654958628
3,0.085046472533162
2,0.775891253154674
5,1.87558119319174
1,1.99377443780833
9,0.913044716656695
3,1.60095417993188
9,0.165269731155257
4,1.44371560562575
9,0.802299790923623
4,0.706342645318407
2,0.496041284173746
9,1.16449925078289
3,0.557954273446442
2,1.36395189043318
8,0.995425243394182
1,0.578078829952552
6,0.548616773238693
7,0.125486594683252
8,1.60670187492236
6,0.202075122484041
9,0.243119122573696
1,1.66239768437222
4,0.48218918474493
7,0.0434199767389428
0,1.94232795105424
8,1.40175690008409
4,1.91057184893199
2,1.16767686054468
1,1.99964178819193
3,0.672591097500451
5,1.24324180150556
3,0.411159217083435
1,1.39182421164206
3,1.29767784164179
0,1.08837850209716
5,1.54314699654614
1,0.196315612269712
2,0.382473171866719
2,1.3542724299963
0,0.319550756979525
6,0.0202648672369611
8,0.331363669285254
8,1.48252075234545
5,1.98156424331552
0,0.238123099430522
6,0.850149527122336
0,1.77000741789583
4,0.997485899365268
4,0.514413843170932
8,0.504498708296799
0,0.661031949641664
0,1.4905446099539
2,0.727396672930288
7,1.05249405561597
0,1.37324390484637
2,0.0777777014662408
1,1.62103918549653
5,1.35898360021365
5,0.939782418282601
0,0.837895688991014
8,1.62274487811269
9,0.635094567032109
3,1.44499114036792
7,0.842039757800307
1,0.947510454313602
7,0.535406136203281
6,0.157840114626028
4,1.38576661114849
8,1.04924660224898
3,1.46401055830718
5,0.9529689559494
8,1.76560907567181
4,0.177707962774536
7,1.25735305261675
6,0.343128233376484
7,0.673860377945872
4,1.8103925570894
4,0.0717984857372001
6,0.222990988391913
2,0.921518062670491
5,0.414929118200638
9,0.0808470263522337
8,0.38221851893804
1,0.313264347293072
3,1.3673050409962
9,1.31964697424306
0,0.171393835531265
3,1.69070013877503
6,0.856097033180342
8,0.55975132228795
5,0.988041678903644
2,0.875735131034504
8,1.19995528515426
2,1.14811817842914
2,0.54426579202724
4,0.512444316648154
7,1.57646410380325
9,0.990102426144342
7,0.127908740717875
7,0.0504303882133357
2,0.0238064606784873
8,1.09499327423749
3,0.73379128367351
4,0.152043601568809
1,1.21453146925873
0,0.661003436269706
1,0.0997078009414057
3,0.42987689721858
9,1.99843102134691
9,1.94183963255111
7,0.324443398194594
1,0.88202829420661
1,0.590288475896366
4,0.945169835325875
7,0.721505384762541
4,1.41398271844442
7,1.12671737518474
4,1.17087278942153
9,1.83122330616751
5,1.00000921823085
0,0.595442600359881
7,1.93986817260267
8,1.7428259568954
3,1.61456970293753
0,1.98458425001455
1,1.96375349069189
7,1.85562174807099
5,0.779217102927723
8,0.540400322312676
1,0.156433937212654
0,1.62999468419235
5,0.844622125776774
3,1.46918001513424
7,1.81348553291219
6,0.827884630685618
5,0.880632803719785
1,1.31609759308216
8,1.28031326191514
1,1.10491511975644
8,1.46282243377661
3,1.77136448247887
5,0.368581785060736
9,0.344451564058872
1,1.5782983017053
4,1.96204641739002
0,1.77930051404019
9,0.88473074179363
6,1.4026176880126
8,0.644824103286874
3,0.840596314911077
7,1.00987198809621
0,0.922790704259086
0,0.161369594820482
4,1.91575464136701
5,0.991373891006864
7,0.958823750707704
3,0.598822408634621
3,1.67385480863687
5,1.70674752523505
3,1.09836301444953
7,1.03454391520216
5,0.271308993115699
5,0.544564938426281
0,0.828526799487195
6,0.77540193161713
9,0.920955654196886
4,0.810438832645509
6,0.3436405325046
2,0.668608712343783
3,0.642469030172782
2,1.33870906631402
0,1.89267905703405
8,0.646071296951767
7,0.884680445717965
4,0.102236090275569
7,1.37286339857283
8,1.61611405276512
7,1.64351862279862
2,0.603479018715899
6,0.986162717913353
6,0.0599500048253452
9,1.32664090875845
4,1.7564844627662
8,0.0912602884188575
2,1.93316407498585
9,0.752403446357885
2,0.706408713807542
2,0.81915029781831
0,0.715871258506491
6,1.69778783465633
2,0.77024464764178
6,0.936963843618037
8,1.45579859728729
7,0.152759347647782
6,0.521350217294577
5,1.26632409834597
7,0.766015788896948
8,0.790603045742308
2,0.794844831710143
2,1.39296122612104
6,1.77984194028184
0,1.89745803079449
3,1.57381428199532
9,0.75957863626982
2,0.191000421154779
5,1.42183430000294
2,1.91934379419281
4,1.41291660369044
9,0.740808402998749
9,0.810409650118281
1,1.63642197318209
0,0.485850586316479
3,1.42220716617173
6,0.895931735586343
6,1.26113784884156
0,1.98368967975662
5,1.62758858903665
3,1.37423971778445
4,0.809791393955141
3,0.155398370304796
1,0.234821203274103
7,1.51709721214934
1,0.300983729446765
7,0.121684070267567
9,1.2976630894922
0,1.27068157925768
1,1.88365374267271
7,0.654049936986552
1,1.64093110740228
2,1.00360304117371
6,0.430757725346255
2,0.862464084691584
6,1.86007309698503
7,1.32070324538308
6,1.54537267915223
5,0.269091732459651
0,0.404185146281582
5,0.201589689218248
2,0.961335061565663
5,1.08497273925923
8,1.64454753866631
2,0.174739888019273
6,1.20666533531931
4,0.827932159336252
4,0.0420544035928577
5,0.485586187562713
1,1.39572508232469
3,0.139014565916273
5,0.790845489032029
2,1.06771165415072
9,0.348521613678207
7,1.02230608184929
6,0.865362147272267
3,1.64056505991172
0,1.08790384702753
5,0.807408463585846
1,1.32511813162133
4,0.903667028482848
6,1.67536878058471
5,1.89214126481309
3,0.737754169729424
1,1.28196226026954
4,1.53986358621151
0,1.68908751089549
6,1.86193836846479
7,0.544228003613757
0,0.00844804523906114
9,0.2862700378924
7,0.608245257571454
4,0.363547802140726
3,0.687362468655856
9,1.35321986505446
9,1.10730764181693
8,0.492993207877964
2,0.821999339769594
6,1.73404954175188
0,1.19491375200214
1,0.674797885434142
8,0.392125558290689
4,0.108689832551726
6,0.549655423755597
1,1.71617205660612
0,1.75130607455564
5,1.38594026183055
4,0.92632246665951
5,1.92984578662079
4,0.569855315410465
8,0.151765066269676
1,0.716200480105449
0,0.586281018604655
9,0.527112557332549
9,0.0622864808245965
9,0.466975943402842
1,1.20852167588124
9,1.08173850229091
8,1.20925312173052
7,0.684565225469212
4,1.28979725683564
5,1.63143003528539
3,0.457014496185358
9,1.55747549494611
1,1.40102237388539
8,0.112944548070871
8,1.6246630547683
4,0.47225732331735
3,1.87011576856958
0,0.521576109119494
5,0.721289280672227
9,0.464113324631058
2,0.332703297181382
4,1.08354735937135
0,0.645145119468283
6,1.98538595996117
6,1.25591786264252
0,1.7961213289742
0,1.62877001875489
8,0.908069038255172
7,0.648021173965196
9,0.725071294570841
8,0.048809661552687
9,1.97851926040767
7,0.0266696266022835
5,0.252587708296528
8,1.07373383737809
8,0.409514774293413
2,0.379649731507362
9,1.49940460664192
8,0.282282414511909
4,1.21758363312929
4,0.612831488537058
9,1.55440914842971
9,1.3286333816725
2,0.451259892644016
7,1.54650153245148
3,1.46721341901795
8,1.93855335793391
2,1.08238543341047
3,1.421495640381
5,0.201737037022476
6,0.763637361472304
8,0.378385335848846
6,1.89542749193284
5,1.64550335642207
0,1.09457146194511
9,0.323027147130588
9,0.429347637309389
8,1.792957720716
2,0.40474291956273
5,1.9038417040854
1,0.642241335773022
1,1.96046033080689
6,1.41319696531314
1,1.0833893507176
5,0.92843094790747
2,0.681520496346764
9,0.755302013249743
0,1.64240474796035
7,1.76530793391415
9,1.90856972425644
9,0.332386117117659
9,0.560982266702215
0,1.40709788790303
1,0.195350540427189
9,1.72273490471893
3,0.275288546120417
8,1.0393947786835
7,1.15762053763383
1,0.790669262777394
9,0.699993905937296
1,1.43030999062132
5,0.627115926066002
7,1.92859933102904
3,0.203639959079977
2,1.1762644165085
5,0.811715103132518
9,0.637884781992941
4,0.544075444594061
8,0.566678080971669
1,1.35196616610138
7,0.599478103033955
7,1.52382441727623
7,0.590313097271283
0,1.66308292917119
3,0.696192292820752
8,0.68892924333407
9,1.84580670336532
9,0.928075831815636
0,1.61079002246763
8,1.94405378724637
0,1.73715404222587
5,1.28636254802643
6,1.91474410608166
6,1.78343537067223
2,1.83147606012946
9,0.609074776344502
8,0.801620178297917
8,0.254457878998694
5,1.92325868826511
6,1.23382572514649
9,1.76975064527697
6,0.018717398875727
9,1.89994241432284
4,0.881481188294236
7,0.793677294996417
0,1.25611587998276
0,0.56180283639664
0,0.602032169514351
